element,sp_num,obs_wl_air,unc_obs_wl,ritz_wl_air,unc_ritz_wl,intens,Aki,log_gf,Acc,Ei,Ek,conf_i,term_i,J_i,conf_k,term_k,J_k,Type
Fe,2,1183.3317,0.0002,1183.33191,0.00014,1.4,,,,13.0473836,14.0948520,3d64d,4P,5/2,3d65f,2[1],3/2,
Fe,1,1183.550,0.003,1183.55101,0.00020,37,,,,5.27338780,6.32066224,3d64s4p,x 5P,3,3d64s 4d,e 5G,4,
Fe,2,1183.9436,0.0004,1183.94221,0.00014,1,,,,13.0696934,14.1166218,3d64d,4G,5/2,3d65f,2[2],3/2,
Fe,2,1183.9724,0.0003,1183.97222,0.00011,0.8,,,,13.0479501,14.0948520,3d64d,2D,5/2,3d65f,2[1],3/2,
Fe,2,1184.47524,0.00016,1184.47525,0.00011,2.4,,,,13.0473836,14.0938409,3d64d,4P,5/2,3d65f,2[2],5/2,
Fe,2,1184.6064,0.0006,1184.60508,0.00008,1,,,,13.2177775,14.2641201,3d66p,6D,7/2,3d66d,6P,5/2,
Fe,2,1184.77958,0.00008,1184.77944,0.00013,5,,,,13.0079946,14.0541832,3d64d,4F,9/2,3d65f,2[5],11/2,
Fe,2,1185.11624,0.00014,1185.11680,0.00010,2.3,,,,13.0479501,14.0938409,3d64d,2D,5/2,3d65f,2[2],5/2,
Fe,1,1185.4242,0.0004,1185.4238,0.0003,43,,,,5.68259542,6.72821528,3d64s4p,x 5G,4,3d74d,e 3H,5,
Fe,2,1185.75685,0.00016,1185.75707,0.00011,2.3,,,,13.0438578,14.0891838,3d65d,6G,5/2,3d65f,2[2],3/2,
Fe,2,,,1186.0414,0.0003,,2.03e-03,-10.068,C+,2.84411707,3.88919250,3d64s,b 4F,5/2,3d64s,b 4D,1/2,E2
Fe,2,1186.04226,0.00009,1186.04292,0.00010,5,,,,13.0079946,14.0530687,3d64d,4F,9/2,3d65f,2[4],9/2,
Fe,1,1186.12678,0.00015,,,830,,,,,,,,,,,,
Fe,2,1186.3012,0.0003,1186.30315,0.00013,1.4,,,,12.9572238,14.0020687,3d64d,4F,5/2,3d65f,2[2],5/2,
Fe,2,,,1186.6042,0.0003,,2.61e-03,-9.657,C+,2.84411707,3.88869686,3d64s,b 4F,5/2,3d64s,b 4D,3/2,M1
Fe,2,1186.87226,0.00006,1186.87228,0.00010,50,,,,13.0740788,14.1184226,3d65d,4G,7/2,3d65f,2[4],9/2,
Fe,2,1187.1029,0.0005,1187.09974,0.00011,0.35,,,,13.0740788,14.1182225,3d65d,4G,7/2,3d65f,2[4],7/2,
Fe,2,1187.70530,0.00006,1187.70533,0.00014,50,,,,12.9679155,14.0115268,3d65d,6G,11/2,3d65f,2[7],13/2,
Fe,4,,,1187.83,,,2.6e-02,-8.36,D,6.55108,7.59458,3d5,4F,5/2,3d5,2F1,7/2,M1
Fe,2,1188.0708,0.0003,1188.07076,0.00018,1.6,,,,12.8635679,13.9068582,3d64d,4H,11/2,3d54s4p,4I,11/2,
Fe,1,1188.2846,0.0004,1188.28442,0.00020,24500,1.45e+05,-1.668,B,2.19786640,3.24096914,3d74s,a 5P,2,3d64s4p,z 5D,3,
Fe,1,1188.4085,0.0004,1188.40830,0.00020,21900,7.80e+04,-2.083,C+,2.22271209,3.26570610,3d74s,a 5P,1,3d64s4p,z 5D,2,
Fe,1,1189.0489,0.0004,1189.04874,0.00020,630,,,,5.53924278,6.58167501,3d64s 5s,e 5D,4,3d75p,5F,5,
Fe,1,1189.1042,0.0021,1189.1043,0.0006,95,,,,6.27711812,7.3195016,3d64s 5p,n 7P,3,3d64s7s,5D,2,
Fe,2,1189.21080,0.00019,1189.21041,0.00013,6,,,,13.0468933,14.0891838,3d65d,4D,3/2,3d65f,2[2],3/2,
Fe,2,1189.21080,0.00019,1189.21069,0.00013,6,,,,6.73026350,7.7725538,3d54s2,b 4G,7/2,3d64p,y 4D,5/2,
Fe,2,1189.4485,0.0005,1189.44740,0.00010,0.9,,,,12.9572238,13.9993067,3d64d,4F,5/2,3d65f,2[3],7/2,
Fe,1,1189.6027,0.0004,1189.6027,0.0003,63,,,,5.64241573,6.68436257,3d64s 5s,e 5D,1,3d64s4p,5D,2,
Fe,2,1189.9490,0.0003,1189.95255,0.00010,2.2,,,,13.0544220,14.0960624,3d64d,4G,7/2,3d65f,2[4],9/2,
Fe,2,1190.03635,0.00006,1190.03641,0.00009,18,,,,12.9679155,14.0094825,3d65d,6G,11/2,3d65f,2[6],11/2,
Fe,1,1190.1905,0.0011,1190.1903,0.0003,54,,,,5.62068415,6.66211658,3d64s 5s,e 5D,2,3d64s4p,5F,3,
Fe,2,1191.1754,0.0005,1191.17444,0.00010,1.1,,,,13.0175819,14.0581539,3d64d,4D,7/2,3d65f,2[5],9/2,
Fe,1,1191.6875,0.0011,1191.68617,0.00020,19,,,,5.79564049,6.83576563,3d74p,u 5D,3,3d64s6s,5D,2,
Fe,2,1191.70111,0.00014,1191.70180,0.00010,2.3,,,,13.0544220,14.0945335,3d64d,4G,7/2,3d65f,2[4],7/2,
Fe,1,1192.30955,0.00015,,,81,,,,,,,,,,,,
Fe,1,1192.31921,0.00015,,,1660,,,,,,,,,,,,
Fe,2,1192.4973,0.0005,1192.49584,0.00010,1,,,,13.0544220,14.0938409,3d64d,4G,7/2,3d65f,2[2],5/2,
Fe,2,1192.4973,0.0005,1192.49840,0.00011,1,,,,13.0175819,14.0569986,3d64d,4D,7/2,3d65f,2[2],5/2,
Fe,1,1192.6399,0.0004,1192.63967,0.00020,66,,,,4.59311043,5.63240401,3d74s,d 3F,4,3d64s4p,y 3G,4,
Fe,1,1193.04983,0.00015,,,110,,,,,,,,,,,,
Fe,1,1193.89365,0.00015,,,1910,,,,,,,,,,,,
Fe,1,1194.3390,0.0004,1194.3390,0.0003,54,,,,5.94709859,6.98491341,3d54s24p,v 5P,3,3d64s5d,5D,3,
Fe,2,,,1196.3178,0.0003,,1.63e-03,-9.678,C+,2.85551515,3.89161339,3d64s,b 4F,3/2,3d64s,b 4D,5/2,M1
Fe,2,1196.36905,0.00006,1196.36902,0.00010,40,,,,13.0965456,14.1325995,3d65d,4G,5/2,3d65f,2[3],7/2,
Fe,1,1197.0500,0.0004,1197.04975,0.00020,126,,,,4.60695104,5.64241573,3d64s4p,y 5P,2,3d64s 5s,e 5D,1,
Fe,1,1197.3050,0.0004,1197.30465,0.00020,24000,1.70e+05,-1.483,B,2.17594512,3.21118938,3d74s,a 5P,3,3d64s4p,z 5D,4,
Fe,2,1197.75295,0.00012,1197.75249,0.00019,3.5,3.6e+04,-2.33,D+,11.6529591,12.6878163,3d54s4p,6D,7/2,3d66s,6D,5/2,
Fe,2,1197.75295,0.00012,1197.75436,0.00010,3.5,,,,12.9679155,14.0027710,3d65d,6G,11/2,3d65f,2[5],9/2,
Fe,1,1198.9547,0.0004,1198.9547,0.0007,46,,,,6.14449991,7.1783195,3d64s 5p,n 7D,4,3d64s 7s,7D,5,
Fe,1,1199.0386,0.0004,1199.03863,0.00020,87,,,,5.39325126,6.42699840,3d64s4p,w 5D,4,3d64s 4d,e 5P,3,
Fe,2,,,1199.05805,0.00022,,4.4e-03,-9.43,E,1.67061856,2.70434897,3d7,a 4P,5/2,3d64s,b 4P,3/2,M1
Fe,2,,,1199.1196,0.0003,,1.02e-02,-9.36,D+,2.85551515,3.88919250,3d64s,b 4F,3/2,3d64s,b 4D,1/2,M1
Fe,2,1199.5303,0.0002,1199.5281,0.0004,5,,,,7.2736817,8.3070070,3d64s,d 2G,7/2,3d64p,y 2D,5/2,
Fe,2,1199.5303,0.0002,1199.52980,0.00019,5,,,,12.8735344,13.9068582,3d64d,4K,13/2,3d54s4p,4I,11/2,
Fe,2,,,1199.6948,0.0003,,5.7e-03,-9.308,D+,2.85551515,3.88869686,3d64s,b 4F,3/2,3d64s,b 4D,3/2,M1+E2
Fe,1,1200.5399,0.0004,1200.53972,0.00020,479,,,,5.58689276,6.61934736,3d64s 5s,e 5D,3,3d75p,5F,4,
Fe,1,1200.5548,0.0004,1200.55471,0.00020,282,,,,5.62068415,6.65312587,3d64s 5s,e 5D,2,3d75p,5F,3,
Fe,1,1201.0587,0.0004,1201.0578,0.0005,56,,,,5.6925481,6.72455738,3d64s4p,x 5G,3,3d74d,e 5H,4,
Fe,2,1201.35519,0.00006,1201.35512,0.00013,8,,,,13.2302308,14.2619847,3d66p,4F,9/2,3d64d,4F,9/2,
Fe,2,1201.44539,0.00006,1201.44535,0.00009,9,,,,13.0264775,14.0581539,3d65d,6G,7/2,3d65f,2[5],9/2,
Fe,4,,,1201.68,,,9.8e-02,-7.89,D,6.55097,7.58244,3d5,4F,3/2,3d5,2F1,5/2,M1
Fe,4,,,1201.81,,,1.6e-02,-8.68,D,6.55108,7.58244,3d5,4F,5/2,3d5,2F1,5/2,M1
Fe,1,1202.5157,0.0012,1202.5166,0.0005,8,,,,6.17506487,7.2058221,3d64s 5p,n 7D,3,3d64s4d,5F,4,
Fe,1,1203.5846,0.0004,1203.58406,0.00020,18,,,,4.58438864,5.61423177,3d74s,d 3F,3,3d64s4p,x 3D,2,
Fe,1,1204.4127,0.0004,1204.41288,0.00020,52,,,,4.98804995,6.01718438,3d64s4p,x 5D,2,3d75s,e 3F,3,
Fe,2,1204.46348,0.00013,1204.46367,0.00022,3.1,,,,12.2169083,13.2459994,3d54s4p,4F,7/2,3d54p2,8P,7/2,
Fe,2,1204.81326,0.00018,1204.81349,0.00010,1.6,,,,12.9679155,13.9967077,3d65d,6G,11/2,3d65f,2[4],9/2,
Fe,1,1205.3083,0.0004,1205.30824,0.00020,560,1.88e+05,-1.543,D+,4.55852281,5.58689276,3d64s4p,y 5P,3,3d64s 5s,e 5D,3,
Fe,2,1205.4241,0.0008,1205.4239,0.0007,1.7,,,,10.9088324,11.9371037,3d64d,4P,5/2,3d54s4p,t 2F,5/2,
Fe,1,1206.0705,0.0012,1206.0689,0.0003,32,,,,5.31393522,6.34165661,3d64s4p,x 5P,2,3d64s 4d,e 5S,2,
Fe,2,1207.3966,0.0002,1207.39671,0.00009,1.6,,,,13.0264775,14.0530687,3d65d,6G,7/2,3d65f,2[4],9/2,
Fe,2,1207.87182,0.00011,1207.87126,0.00016,3.4,,,,13.0290363,14.0552242,3d64d,4P,1/2,3d65f,2[2],3/2,
Fe,1,1207.8909,0.0004,1207.89169,0.00021,10,,,,5.53924278,6.56541325,3d64s 5s,e 5D,4,3d64s4p,3F,4,
Fe,1,1208.0922,0.0004,1208.09122,0.00021,11,,,,5.27338780,6.29938878,3d64s4p,x 5P,3,3d64s 4d,f 7D,4,
Fe,2,1208.65240,0.00009,1208.65222,0.00010,4,,,,13.0264775,14.0520023,3d65d,6G,7/2,3d65f,2[4],7/2,
Fe,1,1208.7059,0.0004,1208.70527,0.00021,18,,,,5.39325126,6.41873101,3d64s4p,w 5D,4,3d64s 5s,g 5D,3,
Fe,1,1208.9772,0.0004,1208.9776,0.0005,48,,,,6.20568115,7.2309299,3d64s 5p,n 7F,5,3d64s7s,5D,4,
Fe,1,1209.2239,0.0004,1209.22369,0.00021,91,,,,5.58689276,6.61193286,3d64s 5s,e 5D,3,3d75p,3F,4,
Fe,2,1209.3120,0.0006,1209.31116,0.00007,1.9,1.4e+05,-1.74,D+,10.3289055,11.3538714,3d64d,e 6F,5/2,3d65p,w 6P,5/2,
Fe,2,1209.7902,0.0003,1209.78751,0.00010,2,,,,13.0335915,14.0581539,3d64d,2G,7/2,3d65f,2[5],9/2,
Fe,2,1209.93656,0.00015,1209.93597,0.00016,9,2.2e+04,-2.32,D+,8.7179023,9.7423390,3d64p,x 2G,9/2,3d54s2,2G2,9/2,
Fe,2,1209.95286,0.00012,1209.95325,0.00010,3.1,,,,13.0375699,14.0619920,3d64d,4G,9/2,3d65f,2[6],11/2,
Fe,2,1211.2335,0.0002,1211.23228,0.00012,1.2,2.5e+04,-2.7,D,12.4913863,13.5147266,3d65s,e 2F,5/2,3d54s4p,4D,3/2,
Fe,1,1211.5760,0.0004,1211.5756,0.0003,37,,,,6.01718438,7.04023466,3d75s,e 3F,3,3d64s4p,u 3F,3,
Fe,1,1211.6755,0.0012,1211.6752,0.0005,30,,,,6.25289818,7.2758644,3d64s 5p,n 7F,3,3d64s7s,7D,2,
Fe,2,1211.85314,0.00007,1211.85320,0.00012,7,,,,13.0341827,14.0569986,3d65d,4D,5/2,3d65f,2[2],5/2,
Fe,1,1211.949,0.003,1211.94943,0.00021,930,,,,4.59311043,5.61584517,3d74s,d 3F,4,3d64s4p,y 3G,5,
Fe,2,1212.32529,0.00006,1212.32523,0.00010,12,,,,13.0341827,14.0566004,3d65d,4D,5/2,3d65f,2[3],7/2,
Fe,1,,,1212.44373,0.00021,,2.0e-02,,E,2.27860466,3.30092244,3d64s2,a 3P2,2,3d74s,a 3D,2,M1
Fe,2,1212.84016,0.00006,1212.84014,0.00010,21,,,,13.0740788,14.0960624,3d65d,4G,7/2,3d65f,2[4],9/2,
Fe,1,1213.1175,0.0004,1213.1179,0.0003,32,,,,5.94709859,6.96884828,3d54s24p,v 5P,3,3d64s5d,5D,4,
Fe,2,1213.20443,0.00016,1213.20427,0.00010,3.1,,,,13.0965456,14.1182225,3d65d,4G,5/2,3d65f,2[4],7/2,
Fe,1,1213.2238,0.0004,1213.2230,0.0003,29,,,,5.64241573,6.66407690,3d64s 5s,e 5D,1,3d64s4p,3F,2,
Fe,1,1213.56273,0.00015,,,126,,,,,,,,,,,,
Fe,1,1213.8790,0.0004,1213.87954,0.00021,68,,,,5.81351269,6.83462125,3d64s4p,x 3F,4,3d74d,f 3F,3,
Fe,2,1214.06281,0.00006,1214.06262,0.00010,11,,,,12.9818165,14.0027710,3d65d,6D,7/2,3d65f,2[5],9/2,
Fe,1,1214.2489,0.0004,1214.2483,0.0003,20,,,,5.68259542,6.70339390,3d64s4p,x 5G,4,3d74d,e 3G,4,
Fe,2,1214.50329,0.00016,1214.50347,0.00009,2.2,,,,13.0375699,14.0581539,3d64d,4G,9/2,3d65f,2[5],9/2,
Fe,2,1214.65748,0.00006,1214.65737,0.00012,11,,,,13.0740788,14.0945335,3d65d,4G,7/2,3d65f,2[4],7/2,
Fe,2,1215.10840,0.00015,1215.10810,0.00012,2.5,,,,13.0965456,14.1166218,3d65d,4G,5/2,3d65f,2[2],3/2,
Fe,2,1215.2249,0.0003,1215.22449,0.00012,1.6,,,,12.2815138,13.3014922,3d65s,4P,1/2,3d66p,6D,1/2,
Fe,2,1215.4806,0.0003,1215.48232,0.00010,1,,,,13.0740788,14.0938409,3d65d,4G,7/2,3d65f,2[2],5/2,
Fe,2,1215.8565,0.0004,1215.85498,0.00012,1.1,,,,13.0754025,14.0948520,3d64d,4D,3/2,3d65f,2[1],3/2,
Fe,1,1217.373,0.003,1217.3723,0.0006,43,,,,6.31094101,7.3291200,3d64s 5p,n 7P,2,3d64s7s,5D,1,
Fe,2,1217.8045,0.0004,1217.80201,0.00010,1.2,,,,13.0341827,14.0520023,3d65d,4D,5/2,3d65f,2[4],7/2,
Fe,2,1218.20803,0.00006,1218.20772,0.00015,26,,,,13.0445113,14.0619920,3d65d,4G,9/2,3d65f,2[6],11/2,
Fe,1,1218.8393,0.0012,1218.8376,0.0005,11,,,,6.38043390,7.3973888,3d64s 4d,f 5F,4,3d64s5f,2[11/2],5,
Fe,1,1219.0099,0.0004,1219.00985,0.00021,288,4.20e+04,-2.330,D+,3.63521992,4.65203107,3d64s2,b 3D,1,3d74p,y 3F,2,
Fe,1,1219.0593,0.0004,1219.05890,0.00021,7,,,,5.30848946,6.32525970,3d64s 5s,e 7D,5,3d64s 5p,u 5F,5,
Fe,2,1219.24679,0.00010,1219.24712,0.00009,4,,,,13.0375699,14.0541832,3d64d,4G,9/2,3d65f,2[5],11/2,
Fe,1,1219.3502,0.0012,1219.3487,0.0003,34,,,,5.84923154,6.86576013,3d74p,u 5D,1,3d74d,e 3P,1,
Fe,2,1219.8206,0.0003,1219.82062,0.00010,0.9,,,,13.2432705,14.2594058,3d66p,6D,5/2,3d66d,6P,3/2,
Fe,2,1219.88636,0.00009,1219.88626,0.00009,4,,,,12.9859880,14.0020687,3d64d,4P,5/2,3d65f,2[2],5/2,
Fe,2,1220.5842,0.0006,1220.58523,0.00009,0.9,,,,13.0375699,14.0530687,3d64d,4G,9/2,3d65f,2[4],9/2,
Fe,2,1221.13196,0.00011,1221.13209,0.00009,3.4,,,,12.9944385,14.0094825,3d64d,2G,9/2,3d65f,2[6],11/2,
Fe,1,1221.3333,0.0004,1221.33364,0.00021,195,,,,4.63819369,5.65307019,3d64s4p,y 5P,1,3d64s 5s,e 5D,0,
Fe,2,1221.6718,0.0004,1221.66989,0.00013,0.8,,,,12.8787670,13.8933642,3d64d,4H,9/2,3d54s4p,4G,9/2,
Fe,1,1222.5963,0.0012,1222.5954,0.0005,19,,,,6.23680503,7.2506341,3d64s 5p,n 7F,4,3d64s7s,7D,3,
Fe,2,1222.65297,0.00015,1222.65300,0.00012,2.2,,,,13.0754025,14.0891838,3d64d,4D,3/2,3d65f,2[2],3/2,
Fe,1,1222.7112,0.0004,1222.71117,0.00021,630,,,,4.60695104,5.62068415,3d64s4p,y 5P,2,3d64s 5s,e 5D,2,
Fe,2,1222.82044,0.00006,1222.82035,0.00010,8,,,,13.0445113,14.0581539,3d65d,4G,9/2,3d65f,2[5],9/2,
Fe,2,1223.2112,0.0002,1223.21130,0.00010,1.5,,,,12.9859880,13.9993067,3d64d,4P,5/2,3d65f,2[3],7/2,
Fe,1,1223.2531,0.0004,1223.2522,0.0005,158,,,,6.33598817,7.3492730,3d64s 4d,f 5F,5,3d64s5f,2[13/2],6,
Fe,2,1224.09837,0.00008,1224.09827,0.00015,6,,,,13.2494003,14.2619847,3d66p,4D,7/2,3d64d,4F,9/2,
Fe,2,1224.24715,0.00009,1224.24757,0.00009,4,,,,13.0456930,14.0581539,3d64d,4F,7/2,3d65f,2[5],9/2,
Fe,1,1224.4922,0.0005,1224.49214,0.00021,22,,,,3.63977237,4.65203107,3d64s2,b 3D,2,3d74p,y 3F,2,
Fe,2,1224.6975,0.0003,1224.69734,0.00009,0.8,,,,13.0445113,14.0566004,3d65d,4G,9/2,3d65f,2[3],7/2,
Fe,1,1226.7891,0.0005,1226.78887,0.00021,35,,,,3.27398440,4.28434800,3d74s,a 3D,1,3d64s4p,z 3P,0,
Fe,2,1226.85593,0.00009,1226.85587,0.00011,3.3,,,,13.2318648,14.2421732,3d64d,4F,9/2,3d65p,4G,11/2,
Fe,2,1227.01426,0.00019,1227.01427,0.00015,1.9,1.1e+04,-2.5,D,12.3455088,13.3556868,3d65s,f 4F,9/2,3d54s4p,4G,11/2,
Fe,2,1227.08679,0.00008,1227.08687,0.00015,50,,,,13.0014086,14.0115268,3d65d,4G,11/2,3d65f,2[7],13/2,
Fe,2,1227.10258,0.00007,1227.10253,0.00009,7,,,,13.0468933,14.0569986,3d65d,4D,3/2,3d65f,2[2],5/2,
Fe,1,1227.182,0.003,1227.1812,0.0003,18,,,,6.06634697,7.07638759,3d75s,e 3F,2,3d64s4p,3D,2,
Fe,1,1227.3024,0.0005,1227.3027,0.0005,44,,,,6.20568115,7.2156217,3d64s 5p,n 7F,5,3d64s7s,7D,4,
Fe,2,1227.44131,0.00013,1227.44408,0.00011,2.6,,,,11.1958510,12.2056752,3d65p,6F,7/2,3d65s,e 4H,9/2,
Fe,1,1227.4414,0.0005,1227.44122,0.00021,39,,,,5.44571679,6.45554341,3d64s4p,w 5D,3,3d64s 4d,e 5P,2,
Fe,2,1227.62944,0.00007,1227.62932,0.00012,10,,,,13.0445113,14.0541832,3d65d,4G,9/2,3d65f,2[5],11/2,
Fe,1,1228.3296,0.0005,1228.3298,0.0008,69,,,,6.16922335,7.1783195,3d64s 5p,n 7F,6,3d64s 7s,7D,5,
Fe,2,1228.3515,0.0004,1228.34972,0.00011,1.3,,,,13.0438578,14.0529375,3d65d,6G,5/2,3d65f,2[3],5/2,
Fe,1,1228.352,0.003,1228.3524,0.0003,38,,,,6.14449991,7.15357742,3d64s 5p,n 7D,4,3d64s 4d,i 5D,4,
Fe,1,1228.8240,0.0005,1228.8234,0.0005,11,,,,6.22223912,7.2309299,3d64s 5p,n 7P,4,3d64s7s,5D,4,
Fe,1,1229.057,0.003,1229.0566,0.0004,23,,,,5.84852446,6.85702383,3d74p,u 5D,0,3d64s6s,5D,1,
Fe,1,1229.057,0.003,1229.0584,0.0003,23,,,,6.27711812,7.28561601,3d64s 5p,n 7P,3,3d64s7s,5D,3,
Fe,2,1229.15236,0.00016,1229.15227,0.00020,8,,,,9.8492422,10.8576631,3d65s,e 4D,7/2,3d54s4p,y 6F,5/2,
Fe,2,1229.26202,0.00007,1229.26199,0.00012,7,,,,13.0468933,14.0552242,3d65d,4D,3/2,3d65f,2[2],3/2,
Fe,1,1229.3522,0.0005,1229.3518,0.0005,30,,,,6.27700207,7.2852593,3d64s 5p,n 7F,1,3d64s7s,7D,1,
Fe,2,1229.57547,0.00007,1229.57525,0.00009,7,,,,13.0014086,14.0094825,3d65d,4G,11/2,3d65f,2[6],11/2,
Fe,1,1229.7157,0.0005,1229.71621,0.00021,85,,,,4.91297355,5.92093198,3d64s4p,x 5D,4,3d75s,e 5F,3,
Fe,1,1229.9721,0.0005,1229.9721,0.0005,18,,,,6.26811563,7.2758644,3d64s 5p,n 7F,2,3d64s7s,7D,2,
Fe,2,,,1230.0876,0.0003,,5.8e-04,-9.98,E,2.80665448,3.81430861,3d64s,b 4F,9/2,3d64s,b 2G,7/2,M1
Fe,1,1230.1067,0.0005,1230.10629,0.00021,22,,,,5.44571679,6.45335558,3d64s4p,w 5D,3,3d64s 5s,g 5D,2,
Fe,2,1230.34559,0.00006,1230.34548,0.00008,9,,,,13.0020396,14.0094825,3d65d,6G,9/2,3d65f,2[6],11/2,
Fe,1,1231.2153,0.0005,1231.21478,0.00021,16,,,,5.79564049,6.80237209,3d74p,u 5D,3,3d64s6s,5D,3,
Fe,2,1231.3417,0.0003,1231.34155,0.00015,0.5,,,,12.7486745,13.7553024,3d65s,f 4G,9/2,3d65p,2H,9/2,
Fe,1,1232.0265,0.0005,1232.02623,0.00021,58,,,,5.66931758,6.67538611,3d64s4p,x 5G,5,3d74d,e 3H,6,
Fe,2,1232.05619,0.00007,1232.05599,0.00009,7,,,,13.0468933,14.0529375,3d65d,4D,3/2,3d65f,2[3],5/2,
Fe,6,,,1233.03,0.09,,1.2e-01,-7.56,D,2.55611,3.56136,3d3,2G,7/2,3d3,2H,9/2,M1
Fe,6,,,1233.03,0.09,,1.6e-04,-10.44,E,2.55611,3.56136,3d3,2G,7/2,3d3,2H,9/2,E2
Fe,1,1233.0505,0.0005,1233.05042,0.00021,16,,,,5.82938837,6.83462125,3d74p,w 3D,3,3d74d,f 3F,3,
Fe,2,1233.29569,0.00007,1233.29578,0.00009,7,,,,12.9970358,14.0020687,3d65d,6D,5/2,3d65f,2[2],5/2,
Fe,2,1233.9718,0.0004,1233.96938,0.00020,0.8,,,,12.9023740,13.9068582,3d64d,4I,13/2,3d54s4p,4I,11/2,
Fe,1,1234.0487,0.0005,1234.04813,0.00021,51,,,,2.27860466,3.28302483,3d64s2,a 3P2,2,3d64s4p,z 5D,1,
Fe,1,1234.2914,0.0005,1234.29160,0.00021,468,,,,4.63819369,5.64241573,3d64s4p,y 5P,1,3d64s 5s,e 5D,1,
Fe,2,1234.89387,0.00019,1234.89429,0.00009,2.2,,,,13.0544220,14.0581539,3d64d,4G,7/2,3d65f,2[5],9/2,
Fe,2,1235.09768,0.00011,1235.09781,0.00009,4,,,,12.9985021,14.0020687,3d64d,4P,3/2,3d65f,2[2],5/2,
Fe,2,1236.69420,0.00017,1236.69443,0.00014,2.5,,,,12.9970358,13.9993067,3d65d,6D,5/2,3d65f,2[3],7/2,
Fe,2,1236.8085,0.0003,1236.80856,0.00012,1.2,,,,13.0544220,14.0566004,3d64d,4G,7/2,3d65f,2[3],7/2,
Fe,2,1237.66162,0.00009,1237.66127,0.00012,6,,,,13.0079946,14.0094825,3d64d,4F,9/2,3d65f,2[6],11/2,
Fe,2,1237.8168,0.0003,1237.81635,0.00009,1.5,,,,13.0014086,14.0027710,3d65d,4G,11/2,3d65f,2[5],9/2,
Fe,2,1238.2710,0.0003,1238.27431,0.00017,1,,,,13.1769574,14.1779495,3d54s4p,6F,5/2,3d66d,114352,5/2,
Fe,2,1238.59630,0.00016,1238.59694,0.00011,2.7,,,,13.0020396,14.0027710,3d65d,6G,9/2,3d65f,2[5],9/2,
Fe,2,1239.12880,0.00006,1239.12874,0.00015,9,,,,11.3880210,12.3883229,3d54s4p,6F,1/2,3d65s,f 4F,3/2,
Fe,1,1239.27521,0.00016,,,447,,,,,,,,,,,,
Fe,2,1239.31828,0.00007,1239.32014,0.00009,22,,,,13.0026236,14.0027710,3d65d,4D,7/2,3d65f,2[5],9/2,
Fe,2,1239.38175,0.00007,1239.38221,0.00009,8,,,,12.1870155,13.1871128,3d65s,e 4H,11/2,3d66p,6D,9/2,
Fe,2,1239.4828,0.0005,1239.48332,0.00017,1.1,,,,12.8787670,13.8787827,3d64d,4H,9/2,3d65p,4G,9/2,
Fe,1,1239.7081,0.0005,1239.70803,0.00022,21,,,,5.10547240,6.10530689,3d8,3P,1,3d64s4p,v 3D,2,
Fe,2,1240.19133,0.00014,1240.19108,0.00011,2.4,,,,13.0026236,14.0020687,3d65d,4D,7/2,3d65f,2[2],5/2,
Fe,2,1240.3653,0.0003,1240.36465,0.00011,1.3,,,,13.0576934,14.0569986,3d64d,2P,3/2,3d65f,2[2],5/2,
Fe,2,1240.9434,0.0002,1240.94356,0.00014,1.9,,,,13.1479926,14.1468316,3d64d,2H,11/2,3d65p,4H,11/2,
Fe,1,1241.0590,0.0005,1241.0588,0.0005,15,,,,6.27711812,7.2758644,3d64s 5p,n 7P,3,3d64s7s,7D,2,
Fe,1,1241.4087,0.0005,1241.4082,0.0005,18,,,,5.6925481,6.69101333,3d64s4p,x 5G,3,3d74d,h 5D,2,
Fe,2,1241.60567,0.00019,1241.60565,0.00012,2.1,,,,13.0965456,14.0948520,3d65d,4G,5/2,3d65f,2[1],3/2,
Fe,2,1241.79950,0.00014,1241.79951,0.00012,2.2,,,,12.8448160,13.8429666,3d64d,4G,11/2,3d54s4p,4H,13/2,
Fe,2,1242.5715,0.0002,1242.57108,0.00015,1.9,,,,13.0576934,14.0552242,3d64d,2P,3/2,3d65f,2[2],3/2,
Fe,2,1242.89814,0.00011,1242.89812,0.00019,3.2,2.9e+04,-2.27,D+,11.6529591,12.6502274,3d54s4p,6D,7/2,3d66s,6D,7/2,
Fe,2,1242.89814,0.00011,1242.89967,0.00014,3.2,,,,13.0020396,13.9993067,3d65d,6G,9/2,3d65f,2[3],7/2,
Fe,1,1243.2811,0.0005,1243.2810,0.0003,55,,,,5.68259542,6.67955657,3d64s4p,x 5G,4,3d74d,e 5H,5,
Fe,2,1243.4930,0.0003,1243.49378,0.00014,1.8,,,,12.2209869,13.2177775,3d65s,e 4H,7/2,3d66p,6D,7/2,
Fe,2,1243.62792,0.00011,1243.62789,0.00011,5,,,,13.0026236,13.9993067,3d65d,4D,7/2,3d65f,2[3],7/2,
Fe,2,,,1243.7959,0.0003,,1.38e-02,-8.495,C,3.15276806,4.14931647,3d64s,a 4G,11/2,3d64s,c 2G,9/2,M1
Fe,2,1244.45022,0.00007,1244.45038,0.00011,6,,,,12.8469422,13.8429666,3d64d,4H,13/2,3d54s4p,4H,13/2,
Fe,1,1244.6449,0.0005,1244.64435,0.00022,40,,,,5.83875215,6.83462125,3d64s4p,x 3F,3,3d74d,f 3F,3,
